db_sku,product_name,attrs,slug,variant_id
woo-var-46947,Tuning Fork - Single Weighted & Unweighted,[],tuning-fork-single-weighted-unweighted,5edc8654-df73-4636-a030-4893d609d68c
woo-var-46948,Tuning Fork - Single Weighted & Unweighted,[],tuning-fork-single-weighted-unweighted,3ed3d887-97ed-4861-b8e0-2d826a5665ca
woo-var-47093,Tuning Fork - Single Weighted & Unweighted,[],tuning-fork-single-weighted-unweighted,701dcd7f-7c2c-4096-98d4-808f864681c4
woo-var-47094,Tuning Fork - Single Weighted & Unweighted,[],tuning-fork-single-weighted-unweighted,788a5411-7ca0-4b3b-ad7a-99e8650b307a
woo-var-48271,Tuning Fork - Single Weighted & Unweighted,[],tuning-fork-single-weighted-unweighted,6cfa4da5-8a65-4a81-a2e9-a5c0b3687572
woo-var-48272,Tuning Fork - Single Weighted & Unweighted,[],tuning-fork-single-weighted-unweighted,13a65b85-ce1d-4218-9a25-0ca55968aae4
woo-var-48273,Tuning Fork - Single Weighted & Unweighted,[],tuning-fork-single-weighted-unweighted,e580a43e-6aea-4dc4-a3b1-a143bf46753e
woo-var-48274,Tuning Fork - Single Weighted & Unweighted,[],tuning-fork-single-weighted-unweighted,f399bde5-0921-4b26-bc52-ad915dd52350
woo-var-9716,Tuning Fork - Single Weighted & Unweighted,[],tuning-fork-single-weighted-unweighted,fa587f27-9ba6-43b7-a629-e0b8d05e2fdc
woo-var-9719,Tuning Fork - Single Weighted & Unweighted,[],tuning-fork-single-weighted-unweighted,dca4f2b2-2ee5-40b9-9c02-c408ddc609d3
woo-var-9746,Tuning Fork - Single Weighted & Unweighted,[],tuning-fork-single-weighted-unweighted,9a0bd538-cb38-4025-a04c-89dc761e6e41
woo-var-9747,Tuning Fork - Single Weighted & Unweighted,[],tuning-fork-single-weighted-unweighted,fa6d14e5-cd2f-4f86-8a62-cd1973f6caab
woo-var-9748,Tuning Fork - Single Weighted & Unweighted,[],tuning-fork-single-weighted-unweighted,8e75adbb-d7e8-4a7e-8535-993ed8c613d6
woo-var-9749,Tuning Fork - Single Weighted & Unweighted,[],tuning-fork-single-weighted-unweighted,06085613-b74d-40cc-a4fe-460a2a495fbe
woo-var-9750,Tuning Fork - Single Weighted & Unweighted,[],tuning-fork-single-weighted-unweighted,0b3d8358-36ac-434c-88cf-29fac42bc887
woo-var-46735,Tam-Tam/Chau Gong,[],tam-tam-chau-gong,4fbf4b29-d70c-483c-84e8-58dc878528bb
woo-var-46736,Tam-Tam/Chau Gong,[],tam-tam-chau-gong,175b7f65-869f-47ed-a925-940f656f84a4
woo-var-46737,Tam-Tam/Chau Gong,[],tam-tam-chau-gong,8a48f0b7-2ad2-45e9-b881-b5406bb80eba
woo-var-46738,Tam-Tam/Chau Gong,[],tam-tam-chau-gong,645e8ca3-327e-42fd-8efb-a514dc7d2845
woo-var-46739,Tam-Tam/Chau Gong,[],tam-tam-chau-gong,b82560fa-cd23-4412-addc-014ea506be21
woo-var-46740,Tam-Tam/Chau Gong,[],tam-tam-chau-gong,54d48b04-a3c2-4b71-baab-89628d9dc61a
woo-var-46741,Tam-Tam/Chau Gong,[],tam-tam-chau-gong,7196f47d-7c93-4a5e-91a8-dc5937de7874
woo-var-46742,Tam-Tam/Chau Gong,[],tam-tam-chau-gong,df593d7b-fbae-4367-a077-96b632b56abb
woo-var-46743,Tam-Tam/Chau Gong,[],tam-tam-chau-gong,320f2786-5401-4c98-9448-90364736c66d
woo-var-8423,7 Chakras Moderate Grip Yoga Mat,[],7-chakras-moderate-grip-yoga-mat,b20c6c9d-0cc6-4b75-a74d-139e7051373d
woo-var-8424,7 Chakras Moderate Grip Yoga Mat,[],7-chakras-moderate-grip-yoga-mat,f0532a4a-8307-4a7f-93b0-cf6c921a8486
woo-var-8425,7 Chakras Moderate Grip Yoga Mat,[],7-chakras-moderate-grip-yoga-mat,ba8cbbda-6a92-4f58-a938-05122d29b107
woo-var-8426,7 Chakras Moderate Grip Yoga Mat,[],7-chakras-moderate-grip-yoga-mat,1ea58ac9-0af1-43d7-8a78-3f352869bad6
woo-var-8427,7 Chakras Moderate Grip Yoga Mat,[],7-chakras-moderate-grip-yoga-mat,49f0e821-fd26-434f-874f-4053fd842ef6
woo-var-8428,7 Chakras Moderate Grip Yoga Mat,[],7-chakras-moderate-grip-yoga-mat,e3be03b7-6cb5-4fd5-80c4-88d780e2c8f7
woo-var-8429,7 Chakras Moderate Grip Yoga Mat,[],7-chakras-moderate-grip-yoga-mat,168143f8-e481-4a18-860f-e6c689cbd297
woo-var-8430,7 Chakras Moderate Grip Yoga Mat,[],7-chakras-moderate-grip-yoga-mat,63b376e8-fe82-4514-9002-ca73196b486b
woo-var-8431,7 Chakras Moderate Grip Yoga Mat,[],7-chakras-moderate-grip-yoga-mat,4c960055-a938-466b-9d69-426beb1db491
woo-var-8432,7 Chakras Moderate Grip Yoga Mat,[],7-chakras-moderate-grip-yoga-mat,6f84be26-79b9-46b7-bf99-400508937e83
woo-var-8433,7 Chakras Moderate Grip Yoga Mat,[],7-chakras-moderate-grip-yoga-mat,83db4e6e-0a21-4591-9f8a-003a31601006
woo-var-8434,7 Chakras Moderate Grip Yoga Mat,[],7-chakras-moderate-grip-yoga-mat,2d84841a-87a7-4530-a493-609ebe2675f7
woo-var-8435,7 Chakras Moderate Grip Yoga Mat,[],7-chakras-moderate-grip-yoga-mat,688401ba-7f3f-4e5c-9f76-bf1d430e2ae3
woo-var-8436,7 Chakras Moderate Grip Yoga Mat,[],7-chakras-moderate-grip-yoga-mat,a4cecb66-9ec3-4579-983f-48e5ddbd1c08
woo-var-8437,7 Chakras Moderate Grip Yoga Mat,[],7-chakras-moderate-grip-yoga-mat,7e756bb0-5705-4ac7-995e-01a0c570f4ac
woo-var-8438,7 Chakras Moderate Grip Yoga Mat,[],7-chakras-moderate-grip-yoga-mat,989fbeb2-335d-4682-b959-31b3edc04631
woo-var-8439,7 Chakras Moderate Grip Yoga Mat,[],7-chakras-moderate-grip-yoga-mat,4008d8cb-be83-4707-8513-037efbe53f8f
woo-var-8440,7 Chakras Moderate Grip Yoga Mat,[],7-chakras-moderate-grip-yoga-mat,03abb8f8-d34d-4849-81d9-7c1f721cd78b
woo-var-8441,7 Chakras Moderate Grip Yoga Mat,[],7-chakras-moderate-grip-yoga-mat,b8c09c02-7846-42e5-8e5f-fa2875081857
woo-var-8442,7 Chakras Moderate Grip Yoga Mat,[],7-chakras-moderate-grip-yoga-mat,83274688-6f94-4939-bd83-1917e2182994
woo-var-8471,7 Chakras Moderate Grip Yoga Mat,[],7-chakras-moderate-grip-yoga-mat,56fc4321-a68e-42e9-b876-e15c1c5fb06a
woo-var-8474,7 Chakras Moderate Grip Yoga Mat,[],7-chakras-moderate-grip-yoga-mat,1f013213-fca5-4ea1-9bc6-07108df53385
woo-var-8475,7 Chakras Moderate Grip Yoga Mat,[],7-chakras-moderate-grip-yoga-mat,02a68bc8-d515-4039-af9a-efe9dc4017c9
woo-var-8476,7 Chakras Moderate Grip Yoga Mat,[],7-chakras-moderate-grip-yoga-mat,2fe3d132-f8cb-46f3-9eed-2291dbfd1713
woo-var-44153,Wooden Maracas Shakers | Plain & Dot Painted,[],wooden-maracas-shakers-plain-dot-painted,0f14f442-e5fc-414f-8baa-fba624283693
woo-var-44154,Wooden Maracas Shakers | Plain & Dot Painted,[],wooden-maracas-shakers-plain-dot-painted,a6abfc19-639e-4524-8a10-ab6e69cae49d
woo-var-45648,Wooden Tambourines,[],wooden-tambourines,d59d3984-8b4d-4ec2-929b-b13775872062
woo-var-45649,Wooden Tambourines,[],wooden-tambourines,ae5f8471-ecb3-4a74-aa0d-7a1f08b8a875
woo-var-45394,Coconut Maracas Shakers,[],coconut-maracas-shakers,4b0dc44d-5a46-4d91-9758-2c7105e98ec2
woo-var-45395,Coconut Maracas Shakers,[],coconut-maracas-shakers,e7ed3f61-3ce2-48ee-acaa-06cd3fc7ebbe
woo-var-46651,Thunder Tube - Basic Edition,[],thunder-tube-basic-edition,3b18cba4-825d-4113-ae06-e00fbf863feb
woo-var-46652,Thunder Tube - Basic Edition,[],thunder-tube-basic-edition,e4860997-b2da-48ed-8b03-a9e64452d66a
woo-var-46653,Thunder Tube - Basic Edition,[],thunder-tube-basic-edition,f22fc70e-dd79-47c6-b6f0-fa0c01209474
woo-var-46377,Asalato/Aslatau or Kashaka Shaker,[],asalato-aslatau-or-kashaka-shaker,d058e190-bbc5-42a8-8d95-b93a401457bb
woo-var-46378,Asalato/Aslatau or Kashaka Shaker,[],asalato-aslatau-or-kashaka-shaker,b2da6318-ee1d-4e42-8a8b-79f7ac6fab05
woo-var-46379,Asalato/Aslatau or Kashaka Shaker,[],asalato-aslatau-or-kashaka-shaker,84cb7a4a-3777-4cb6-b636-b75b82c5d1ce
woo-var-46380,Asalato/Aslatau or Kashaka Shaker,[],asalato-aslatau-or-kashaka-shaker,8c4f5654-c4d1-4782-ada5-c36485324abe
woo-var-48063,Shamanic Drum,[],shamanic-drum,f20f3f69-df19-4073-b482-81421d314d34
woo-var-48064,Shamanic Drum,[],shamanic-drum,38f2db40-c9f1-49ae-acce-3de43f91f0ed
woo-var-48065,Shamanic Drum,[],shamanic-drum,9543d430-697d-47af-b083-523451d62e61
woo-var-46266,Singing Bowls Silk Ring Cushion Accessories,[],singing-bowls-silk-ring-cushion-accessories,13198cd9-a201-4af4-89c6-97d7f86f70a7
woo-var-46267,Singing Bowls Silk Ring Cushion Accessories,[],singing-bowls-silk-ring-cushion-accessories,c10f7747-09c4-47a4-b41d-8702118f4945
woo-var-46268,Singing Bowls Silk Ring Cushion Accessories,[],singing-bowls-silk-ring-cushion-accessories,744f6150-69a7-43d9-af8e-3c6b4465530f
woo-var-43367,Wooden Mallets for Singing Bowls,[],wooden-mallets-for-singing-bowls,a03fcc23-6c81-4b39-9d66-01e3140f1a99
woo-var-43368,Wooden Mallets for Singing Bowls,[],wooden-mallets-for-singing-bowls,a4e249e8-f55c-4d42-988f-b0914346a34c
woo-var-43378,Wooden Mallets for Singing Bowls,[],wooden-mallets-for-singing-bowls,8352912d-f9ab-45b2-abb3-6008a6b48d82
woo-var-43379,Wooden Mallets for Singing Bowls,[],wooden-mallets-for-singing-bowls,752a291d-7143-46a3-8878-a89d5e643d60
woo-var-43380,Wooden Mallets for Singing Bowls,[],wooden-mallets-for-singing-bowls,54a48536-9ba0-4441-964e-7da6f80e9006
woo-var-43381,Wooden Mallets for Singing Bowls,[],wooden-mallets-for-singing-bowls,a21a73db-0c4b-4717-8cd3-8f6e20e8dbda
woo-var-43383,Wooden Mallets for Singing Bowls,[],wooden-mallets-for-singing-bowls,a1328eea-85af-4277-ac60-1c4661c14c51
woo-var-43384,Wooden Mallets for Singing Bowls,[],wooden-mallets-for-singing-bowls,f780b829-d806-49d0-8190-445937f7b859
woo-var-48679,Copper Bottle Gift Set - 7 Chakra,[],copper-bottle-gift-set-7-chakra,0c05c8f3-7e66-40de-a3f5-e43fb1b76419
woo-var-48680,Copper Bottle Gift Set - 7 Chakra,[],copper-bottle-gift-set-7-chakra,dd11e5e7-bbbd-4acc-8fec-64031bbed68f
woo-var-5946,Curved Diamond Groove Copper Bottle,[],curved-diamond-groove-copper-bottle,45909fcc-7b03-454f-bf7e-38b411549fc2
woo-var-5947,Curved Diamond Groove Copper Bottle,[],curved-diamond-groove-copper-bottle,1d81039f-907d-4766-879c-faa3ef7a48e7
woo-var-5948,Curved Diamond Groove Copper Bottle,[],curved-diamond-groove-copper-bottle,51a8004f-220a-4168-b03d-c3d29b840b0c
woo-var-5949,Curved Diamond Groove Copper Bottle,[],curved-diamond-groove-copper-bottle,019367fa-3c20-4413-b91e-b3c46910b2bb
woo-var-44932,Tingsha Bell,[],tingsha-bell,df266acc-e687-4da2-b1da-d01c3b144407
woo-var-44933,Tingsha Bell,[],tingsha-bell,e5f48b68-7a90-4865-a818-9507d50b8423
woo-var-44934,Tingsha Bell,[],tingsha-bell,ae90d822-0fa5-48fe-a9e9-358518cdc875
woo-var-44935,Tingsha Bell,[],tingsha-bell,8ba5ab88-ac55-4d26-9d08-1b9509d2ee3d
woo-var-44936,Tingsha Bell,[],tingsha-bell,ce3b8ae0-e342-4b82-a381-07ee098d34da
woo-var-44937,Tingsha Bell,[],tingsha-bell,6c0ec584-bc9d-4591-832b-307f2f6d47cf
woo-var-47720,Dumru/Dumroo Indian Handmade Percussion Instrument,[],dumru-dumroo-indian-handmade-percussion-instrument,d2f78109-4a97-43bc-9cbe-220ccc6a9dc5
woo-var-47721,Dumru/Dumroo Indian Handmade Percussion Instrument,[],dumru-dumroo-indian-handmade-percussion-instrument,1531542a-7580-4a98-be07-3be8b145aefc
woo-var-5913,Hammered Copper Bottle,[],hammered-copper-bottle,f71b3d9d-bf86-46f8-93cf-5a97c2614674
woo-var-5914,Hammered Copper Bottle,[],hammered-copper-bottle,d5816f37-46c0-42b0-905b-5648d749cdec
woo-var-5786,7 Chakras Vintage - Copper Bottle,[],7-chakras-vintage-copper-bottle,789b2482-225e-4c42-b882-e2da8e528449
woo-var-43491,7 Chakras Vintage - Copper Bottle,[],7-chakras-vintage-copper-bottle,d0e13e75-29ae-440b-911f-3f4d29eca346
woo-var-43492,7 Chakras Vintage - Copper Bottle,[],7-chakras-vintage-copper-bottle,be2d3d73-dd16-40d8-8b90-c17ad1c5f8b9
woo-var-5787,7 Chakras Vintage - Copper Bottle,[],7-chakras-vintage-copper-bottle,fe08a64d-28df-4476-a55f-bc9c1d24a424
woo-var-5784,7 Chakras Gold - Copper Bottle,[],7-chakras-gold-copper-bottle,3b4a70c5-8f94-4e16-9048-8945264581e5
woo-var-43493,7 Chakras Gold - Copper Bottle,[],7-chakras-gold-copper-bottle,0c1d9dba-84a3-4f82-8e9e-0c8933deefc9
woo-var-43494,7 Chakras Gold - Copper Bottle,[],7-chakras-gold-copper-bottle,b79fa3da-4f88-4edb-aaa7-76987714053d
woo-var-5785,7 Chakras Gold - Copper Bottle,[],7-chakras-gold-copper-bottle,4b5ed50e-c659-44ef-af4e-f20b6afb2af2
woo-var-5782,Sunshine within Me,[],sunshine-within-me,1fc75d0a-19e9-4e39-a51d-fcf187a12a6b
woo-var-44009,Sunshine within Me,[],sunshine-within-me,22284be9-7649-4af2-a620-fb06101bbc68
woo-var-44010,Sunshine within Me,[],sunshine-within-me,253af1ec-3006-4478-baad-49d55966d4e9
woo-var-5783,Sunshine within Me,[],sunshine-within-me,cd0ebef0-26d0-4d79-8f5e-c4900bdc19ae
woo-var-5778,Pink & Positive,[],pink-positive,9190ff3c-a763-434b-831f-4b4c6264423c
woo-var-44012,Pink & Positive,[],pink-positive,93a752b1-d9cf-46ed-94e6-ef554414b58b
woo-var-44013,Pink & Positive,[],pink-positive,c01113c8-7bf1-4f3c-8ca1-8e4302daec5f
woo-var-5779,Pink & Positive,[],pink-positive,e459b7bf-f17e-4d21-839a-3a7961c48361
woo-var-5944,Curved Hammered Copper Bottles,[],curved-hammered-copper-bottles,4478d761-3d1f-4d29-afbb-9318b5087aaa
woo-var-5945,Curved Hammered Copper Bottles,[],curved-hammered-copper-bottles,ceaea191-5596-4305-8038-a6f9543deddb
woo-var-43496,Curved Copper Bottles,[],curved-copper-bottles,e1a39e25-8ab3-4961-a24e-62bac384e27c
woo-var-43497,Curved Copper Bottles,[],curved-copper-bottles,bfa04ab9-41fc-48a3-870d-e815d85d37f1
woo-var-43498,Curved Copper Bottles,[],curved-copper-bottles,9abbe5e6-89d4-4b48-9016-37d92b707a56
woo-var-43499,Curved Copper Bottles,[],curved-copper-bottles,8a8d03bd-d709-4509-a85c-2866722dbdde
woo-var-5632,Tattvamasi-I am Infinite,[],tattvamasi-i-am-infinite,9277b260-4653-463e-9b68-4154ede96e4d
woo-var-44014,Tattvamasi-I am Infinite,[],tattvamasi-i-am-infinite,b08995c8-b4af-45a2-b12c-e342b3f43b9c
woo-var-44015,Tattvamasi-I am Infinite,[],tattvamasi-i-am-infinite,f610feb5-c3ff-4b0c-bf65-dbc82366dc4d
woo-var-5633,Tattvamasi-I am Infinite,[],tattvamasi-i-am-infinite,f63661f5-b609-40ed-9836-9014c89655ea
woo-var-5634,Happiness is Inside,[],happiness-is-inside,8d4ab2cd-e214-47bd-9579-9edee6793ea3
woo-var-44017,Happiness is Inside,[],happiness-is-inside,690b5081-9c1a-4ff7-8066-f5a547991323
woo-var-44018,Happiness is Inside,[],happiness-is-inside,94156d50-4ef4-4111-b93a-8da27ad2b507
woo-var-5635,Happiness is Inside,[],happiness-is-inside,659cc9a7-1779-46f4-a4ae-75352b598660
woo-var-7807,Copper Tongue Cleaner,[],copper-tongue-cleaner,4ec8677d-5ffe-432e-8bbf-41891fb7ad28
woo-var-7808,Copper Tongue Cleaner,[],copper-tongue-cleaner,0f4dcaac-31f3-4244-adfc-1b1a853dddee
woo-var-7809,Copper Tongue Cleaner,[],copper-tongue-cleaner,c359c68f-2220-4d62-bb73-53f234a4d362
woo-var-7810,Copper Tongue Cleaner,[],copper-tongue-cleaner,89eb80fe-8928-4a4b-b41e-39eaaa17c98f
woo-var-7811,Copper Tongue Cleaner,[],copper-tongue-cleaner,cc5c737e-b66f-4031-b28c-89214d40c831
woo-var-7812,Copper Tongue Cleaner,[],copper-tongue-cleaner,635093c0-d650-4d34-af58-eddf4bdc0884
